Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Sancamaleon,indie (Origen: Rock Alternativo),Canción,Tomalo o Dejalo,2010,0mAaEj6UGoM7ETDr8yJWjm,5iq3CD9M1vQcK5GAG7JrHi,Afuera,2010,Sancamaleon,"Sancamaleón nace a mediados del '99, como un sexteto que une ska, ritmos afro latinos, hardcore, samba y jazz. A mediados de 2000, su primer demo llega a manos del ex Soda Stereo Zeta Bossio, que los selecciona para integrar un compilado.

En 2001 editan su primer EP con cinco temas, de manera independiente, y filmaron el video de ""El Camino"", que consiguió mucha rotación canales de música.

A comienzos del 2002, luego de una gira por el interior del país <a href=""https://www.last.fm/music/sancamaleon"">Read more on Last.fm</a>",48454,2142
Sancamaleon,indie (Origen: Rock Alternativo),Canción,Tormenta Africana,2010,2JG7ik0zKE5OMdqMRH70BQ,5iq3CD9M1vQcK5GAG7JrHi,Afuera,2010,Sancamaleon,"Sancamaleón nace a mediados del '99, como un sexteto que une ska, ritmos afro latinos, hardcore, samba y jazz. A mediados de 2000, su primer demo llega a manos del ex Soda Stereo Zeta Bossio, que los selecciona para integrar un compilado.

En 2001 editan su primer EP con cinco temas, de manera independiente, y filmaron el video de ""El Camino"", que consiguió mucha rotación canales de música.

A comienzos del 2002, luego de una gira por el interior del país <a href=""https://www.last.fm/music/sancamaleon"">Read more on Last.fm</a>",48454,2142
Sauver,indie (Origen: Rock Alternativo),Canción,Enquanto Houver a Dor,2010,6dv2dxOndihy0ikoQ8ZB3m,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,O Que Sobrou do Céu,2010,1DtTLmqXjvNCaQRNW7RAym,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Danos do Tempo,2010,5fYekWA78GSYs7VRSaCn8d,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Voz do Silêncio,2010,3IzW1GT8MpeQsuX7fWJ6yB,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Algum Lugar,2010,4pHipx5gq1E56dIMXU49tv,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Recomeço,2010,04oW08mj8OIOCUmwLvQJyy,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Incógnita,2010,4hIOXrtTeCcmhWrgsSfWvF,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Crazy,2010,3WpyXFTR27Mj1i6WSwqByK,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Olhos Vendados,2010,6cLcf6ONL7PuxpIPN9S3Jz,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Love Is Gone,2010,5jfomC6ldPMrvIYEvL6B3V,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
un día perfecto para el pez banana,indie (Origen: Rock Alternativo),Canción,Es montaña,2010,6Bm2MMFeA70syO7YMk9FXd,5JAgM9TQl5T11uCjB8oMIB,EP,2010,un día perfecto para el pez banana," <a href=""https://www.last.fm/music/un+d%C3%ADa+perfecto+para+el+pez+banana"">Read more on Last.fm</a>",5409,272
Sancamaleon,indie (Origen: Rock Alternativo),Canción,Un Ojo en el Cielo,2010,0wyk9TgfRhbfCP2HeE5Zav,5iq3CD9M1vQcK5GAG7JrHi,Afuera,2010,Sancamaleon,"Sancamaleón nace a mediados del '99, como un sexteto que une ska, ritmos afro latinos, hardcore, samba y jazz. A mediados de 2000, su primer demo llega a manos del ex Soda Stereo Zeta Bossio, que los selecciona para integrar un compilado.

En 2001 editan su primer EP con cinco temas, de manera independiente, y filmaron el video de ""El Camino"", que consiguió mucha rotación canales de música.

A comienzos del 2002, luego de una gira por el interior del país <a href=""https://www.last.fm/music/sancamaleon"">Read more on Last.fm</a>",48454,2142
Sancamaleon,indie (Origen: Rock Alternativo),Canción,Paranoia del fin del Mundo,2010,1tMKYVN7jzQT9UDhOBbS1B,5iq3CD9M1vQcK5GAG7JrHi,Afuera,2010,Sancamaleon,"Sancamaleón nace a mediados del '99, como un sexteto que une ska, ritmos afro latinos, hardcore, samba y jazz. A mediados de 2000, su primer demo llega a manos del ex Soda Stereo Zeta Bossio, que los selecciona para integrar un compilado.

En 2001 editan su primer EP con cinco temas, de manera independiente, y filmaron el video de ""El Camino"", que consiguió mucha rotación canales de música.

A comienzos del 2002, luego de una gira por el interior del país <a href=""https://www.last.fm/music/sancamaleon"">Read more on Last.fm</a>",48454,2142
Sancamaleon,indie (Origen: Rock Alternativo),Canción,Afuera,2010,7wrrIE9Nz1Up0P8aGjUykk,5iq3CD9M1vQcK5GAG7JrHi,Afuera,2010,Sancamaleon,"Sancamaleón nace a mediados del '99, como un sexteto que une ska, ritmos afro latinos, hardcore, samba y jazz. A mediados de 2000, su primer demo llega a manos del ex Soda Stereo Zeta Bossio, que los selecciona para integrar un compilado.

En 2001 editan su primer EP con cinco temas, de manera independiente, y filmaron el video de ""El Camino"", que consiguió mucha rotación canales de música.

A comienzos del 2002, luego de una gira por el interior del país <a href=""https://www.last.fm/music/sancamaleon"">Read more on Last.fm</a>",48454,2142
un día perfecto para el pez banana,indie (Origen: Rock Alternativo),Canción,Corre corre,2010,0K85ovGkv3MI66N6taCv3y,5JAgM9TQl5T11uCjB8oMIB,EP,2010,un día perfecto para el pez banana," <a href=""https://www.last.fm/music/un+d%C3%ADa+perfecto+para+el+pez+banana"">Read more on Last.fm</a>",5409,272
Sauver,indie (Origen: Rock Alternativo),Canción,Toda Tese,2010,1EQxm7j3kT58ppzhkv6zqf,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Miragem,2010,4dnCkWXXZnDiLjXzkjEfqD,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Last Song,2010,2J7figqo252wIPjBCi5KzJ,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Escolhas,2010,3MIRe8k58IEtAFuFY0rOK8,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Sauver,indie (Origen: Rock Alternativo),Canción,Bichos Escrotos,2010,4I9HJyoxONjThhsnZ4Xvhm,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
Trestrece,indie (Origen: Rock Alternativo),Canción,Sólo El Tiempo - Acústica,2010,5T9fko4jpvl6BQKmCYQ2Rm,3tZsFRLIKNS1ViZtpyyr9i,Solo El Tiempo,2010,Trestrece," <a href=""https://www.last.fm/music/Trestrece"">Read more on Last.fm</a>",10427,1168
Sauver,indie (Origen: Rock Alternativo),Canción,Last Song 2,2010,1MTLKryNp8uOCniPNtOHKD,2Obmn28Ct3df2oneMaHqjG,Compasso Rock Alternativo,2010,Sauver," <a href=""https://www.last.fm/music/sauver"">Read more on Last.fm</a>",49,7
KekoYoma,indie (Origen: Rock Alternativo),Canción,Bienvenidos al Sur - Alternativo,2010,6C9LETQLXxchGW3jfCvamR,3kMLNFtD0JY3b8wlyx62Yi,Bienvenidos al Sur,2010,KekoYoma," <a href=""https://www.last.fm/music/kekoyoma"">Read more on Last.fm</a>",2254,350
Sancamaleon,indie (Origen: Rock Alternativo),Canción,1988,2010,2Ek7XYRGs53ZUchZN1hLYG,5iq3CD9M1vQcK5GAG7JrHi,Afuera,2010,Sancamaleon,"Sancamaleón nace a mediados del '99, como un sexteto que une ska, ritmos afro latinos, hardcore, samba y jazz. A mediados de 2000, su primer demo llega a manos del ex Soda Stereo Zeta Bossio, que los selecciona para integrar un compilado.

En 2001 editan su primer EP con cinco temas, de manera independiente, y filmaron el video de ""El Camino"", que consiguió mucha rotación canales de música.

A comienzos del 2002, luego de una gira por el interior del país <a href=""https://www.last.fm/music/sancamaleon"">Read more on Last.fm</a>",48454,2142
Sabonetes,indie (Origen: Rock Alternativo),Canción,Hora De Partir (Acústica),2010,4xExwtA505VhjZojegaldG,3amcMLpLtbwyD7hlDh8kSs,Sabonetes,2010,Sabonetes,"Sabonetes are Alexandre (drums),  Wonder (guitar), Artur (vocals, guitar) and João Davi (bass). They are an indie rock band from Curitiba, southern Brazil.  <a href=""https://www.last.fm/music/Sabonetes"">Read more on Last.fm</a>",789345,26634
Trestrece,indie (Origen: Rock Alternativo),Canción,Un Mundo Nuevo - Acústica,2010,4Ad1MQcJpSdPhj0ClPj3L4,3tZsFRLIKNS1ViZtpyyr9i,Solo El Tiempo,2010,Trestrece," <a href=""https://www.last.fm/music/Trestrece"">Read more on Last.fm</a>",10427,1168
Sabonetes,indie (Origen: Rock Alternativo),Canción,Mais Uma Vez,2010,4gQHEIH22b2sxgBjzC8vUd,3amcMLpLtbwyD7hlDh8kSs,Sabonetes,2010,Sabonetes,"Sabonetes are Alexandre (drums),  Wonder (guitar), Artur (vocals, guitar) and João Davi (bass). They are an indie rock band from Curitiba, southern Brazil.  <a href=""https://www.last.fm/music/Sabonetes"">Read more on Last.fm</a>",789345,26634
Trestrece,indie (Origen: Rock Alternativo),Canción,Dulce Incógnita,2010,71k1fxTmGQgcTqtmcDCFLQ,3tZsFRLIKNS1ViZtpyyr9i,Solo El Tiempo,2010,Trestrece," <a href=""https://www.last.fm/music/Trestrece"">Read more on Last.fm</a>",10427,1168
The Rebels,indie (Origen: Rock Alternativo),Canción,Everybody Should Love You,2010,27ydLvVGWn7cX9h2TkIXBW,4RKOVdSEttAy3F4OPpWgxj,Worldmakers,2010,The Rebels,"1) The Rebels were a surf rock band from Buffalo, NY.  They were also known as The Rockin' Rebels.  The Rebels formed in 1958.  They recorded their most known well known song Wild Weekend in 1962.  The original band consisted of Jim and Mick Kipler, Tom Gorman and Paul Balon.

2) The Rebels were a 60's garage rock band from Iran.
Before Prince formed The Time, he considered using his backing band as a side-project called The Rebels. The 1979 project was a group effort, with songs being written and sung by the various members. <a href=""https://www.last.fm/music/The+RebelS"">Read more on Last.fm</a>",57608,10599
Sabonetes,indie (Origen: Rock Alternativo),Canción,Marcapágina,2010,3660XrmBzQ70wTHI5N3inB,3amcMLpLtbwyD7hlDh8kSs,Sabonetes,2010,Sabonetes,"Sabonetes are Alexandre (drums),  Wonder (guitar), Artur (vocals, guitar) and João Davi (bass). They are an indie rock band from Curitiba, southern Brazil.  <a href=""https://www.last.fm/music/Sabonetes"">Read more on Last.fm</a>",789345,26634
Zoé,indie (Origen: Rock Alternativo),Canción,Love,2010,5DwVgeMyBDj8H34Ecm5raa,1QOVPH6w0xGNyZF2KPIzEd,Lo Esencial de Amor del Bueno,2010,Various Artists,"There are, at least, three artists known as Zoé: 1) A Mexican rock band. 2) An aka of Zoë Pollock (also, aka Zoë). 3) A French-speaking variétés françaises singer.

1) A Mexican rock band, that's not not afraid of experimenting, with a modern sound, an eclectic style, some British influences & overall, their music's sophisticated without loss of rock energy. Their lyrics cover many subjects / feelings, with the same level of sophistication that their music shows, plus honesty. <a href=""https://www.last.fm/music/+noredirect/Zo%C3%A9"">Read more on Last.fm</a>",26529317,457933
Trestrece,indie (Origen: Rock Alternativo),Canción,Medio del Mar - Acústica,2010,7MsPrD43CznlEj04sVvoBJ,3tZsFRLIKNS1ViZtpyyr9i,Solo El Tiempo,2010,Trestrece," <a href=""https://www.last.fm/music/Trestrece"">Read more on Last.fm</a>",10427,1168
Black Drawing Chalks,indie (Origen: Rock Alternativo),Canción,Intro,2010,072Hr4MHnhA0CWP63fWzy3,7ADRrzmnr8RBPtSgX3AZYD,Live In Goiânia,2010,Black Drawing Chalks,"Black Drawing Chalks is a Brazilian hard rock/stoner rock founded in the city of Goiânia, Brazil in 2005. Its members are Victor Rocha as guitarist/vocalist, Renato Cunha as guitarist, Dênis de Castro as bass guitarist and Douglas de Castro as drummer.

The name came from a German trademark of drawing material, which was of great influence in the life of the band members.

In 2007, they released their debut album, Big Deal, on the label Monstro Discos. <a href=""https://www.last.fm/music/Black+Drawing+Chalks"">Read more on Last.fm</a>",1530506,31133
Sancamaleon,indie (Origen: Rock Alternativo),Canción,Todos los Caminos (feat. Fede Cabral),2010,4wGEbYhXCvP32ExkjzjTK3,5iq3CD9M1vQcK5GAG7JrHi,Afuera,2010,Sancamaleon,"Sancamaleón nace a mediados del '99, como un sexteto que une ska, ritmos afro latinos, hardcore, samba y jazz. A mediados de 2000, su primer demo llega a manos del ex Soda Stereo Zeta Bossio, que los selecciona para integrar un compilado.

En 2001 editan su primer EP con cinco temas, de manera independiente, y filmaron el video de ""El Camino"", que consiguió mucha rotación canales de música.

A comienzos del 2002, luego de una gira por el interior del país <a href=""https://www.last.fm/music/sancamaleon"">Read more on Last.fm</a>",48454,2142
Trestrece,indie (Origen: Rock Alternativo),Canción,Cuando la Realidad se Impone - Acústica,2010,6Lpc8qjFgrcoRD7vw46EOt,3tZsFRLIKNS1ViZtpyyr9i,Solo El Tiempo,2010,Trestrece," <a href=""https://www.last.fm/music/Trestrece"">Read more on Last.fm</a>",10427,1168
Crystal Castles,indie (Origen: indie),Canción,Empathy,2010,2R3heksil8zmzSFUwYQIPC,5B2ipvFV27t5lUQYcNkTpg,Crystal Castles (II),2010,Crystal Castles,"Crystal Castles was an experimental /  electronic band which formed in 2003 in Toronto, Ontario, Canada and last consisted of Ethan Kath and vocalist Edith Frances. Alice Glass served as the lead vocalist for the group since its foundation until 2014.

They are named after the lyrics ""The fate of the world is safe in Crystal Castles"" and ""Crystal Castles, the source of all power"" both from the theme song for She-Ra's fortress. They are known for their melancholic lo-fi sound and their explosive live shows. <a href=""https://www.last.fm/music/Crystal+Castles"">Read more on Last.fm</a>",229794915,3063174
LCD Soundsystem,indie (Origen: indie),Canción,Dance Yrself Clean,2010,2cmRpmO04TLaKPzmAzySYZ,4hnqM0JK4CM1phwfq1Ldyz,This Is Happening,2010,LCD Soundsystem,"
LCD Soundsystem is the musical project of producer James Murphy, co-founder of dance-punk label DFA Records. Formed in 2001 in New York City, New York, United States, the music of LCD Soundsystem can also be described as a mix of alternative dance and post punk, along with elements of disco and other styles. 

During the band's final years, Murphy was accompanied by Al Doyle (guitar, percussion -- also of Hot Chip), Tyler Pope (!!! / Out Hud) (bass), Nancy Whang (keyboards) and Pat Mahoney (drums). <a href=""https://www.last.fm/music/LCD+Soundsystem"">Read more on Last.fm</a>",92596489,2384715
