Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Haim Cotton,Reggaeton (Origen: latin urban),Canción,Slicker,2000,4BMviSQFt6CmH8dpBc5syN,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Haim+Cotton"">Read more on Last.fm</a>",6431,2386
Bernd Schoenhart,Reggaeton (Origen: latin urban),Canción,Gangsta,2000,3yQSTiIongohpabjuOTQmt,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Bernd+Schoenhart"">Read more on Last.fm</a>",14091,4296
John Van Eps,Reggaeton (Origen: latin urban),Canción,One Way,2000,30ZbMyhamhvLineNeeNaU8,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/John+Van+Eps"">Read more on Last.fm</a>",1650,629
Patricio Cadena Perez,Reggaeton (Origen: latin urban),Canción,Todo Cambia,2000,6nuPpLCveZ2lXMgiolcfDj,5qWORalW1i019NYORIuh9j,Musica Urbana De América Latina,2000,Patricio Cadena Perez," <a href=""https://www.last.fm/music/Patricio+Cadena+Perez"">Read more on Last.fm</a>",60,10
Cheba Dalila,Reggaeton (Origen: latin urban),Canción,Ana Aachakteh Men Gualbi,2000,1ADdHd9OIr8mZL7zDXzRDa,6uyJpf1HXP0z5BmawCncKS,Raï Urban,2000,Various Artists," <a href=""https://www.last.fm/music/Cheba+Dalila"">Read more on Last.fm</a>",3859,670
John Van Eps,Reggaeton (Origen: latin urban),Canción,Slick City,2000,5QBPI1Y0vLcphp8rqmcvGU,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/John+Van+Eps"">Read more on Last.fm</a>",1650,629
Bernd Schoenhart,Reggaeton (Origen: latin urban),Canción,The 'hood,2000,3U9Y8d6nTjLoEMWNcLCNpB,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Bernd+Schoenhart"">Read more on Last.fm</a>",14091,4296
Joshua Heineman,Reggaeton (Origen: latin urban),Canción,Spike,2000,55KkEjvoDBY1TyQiR93gms,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Joshua+Heineman"">Read more on Last.fm</a>",133,58
Felipe Urban y su Danzonera,Reggaeton (Origen: latin urban),Canción,Sufrimiento,2000,72Nv0o28NOhNAgkX0g9KKB,27goyZUSnxsxcphVMesJ1w,"Felipe Urban y su Danzonera, Vol. 5: Un Motivo",2000,Felipe Urban y su Danzonera," <a href=""https://www.last.fm/music/+noredirect/Felipe+Urban+Y+Su+Danzonera"">Read more on Last.fm</a>",1686,247
Patricio Cadena Perez,Reggaeton (Origen: latin urban),Canción,Creeme,2000,5envChFgg1NUuQv4dn6zWC,5qWORalW1i019NYORIuh9j,Musica Urbana De América Latina,2000,Patricio Cadena Perez," <a href=""https://www.last.fm/music/Patricio+Cadena+Perez"">Read more on Last.fm</a>",60,10
Joshua Heineman,Reggaeton (Origen: latin urban),Canción,Lillipop,2000,3RPRZRZwZuQzW0fbjP8n90,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Joshua+Heineman"">Read more on Last.fm</a>",133,58
Joshua Heineman,Reggaeton (Origen: latin urban),Canción,Menace,2000,0MRUJT1KaPiAHk5Yrmpni6,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Joshua+Heineman"">Read more on Last.fm</a>",133,58
Joshua Heineman,Reggaeton (Origen: latin urban),Canción,School,2000,2AabvN7SvwN3zR0DwcYJEf,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Joshua+Heineman"">Read more on Last.fm</a>",133,58
Mark Towns,Reggaeton (Origen: latin urban),Canción,Selva Urbana,2000,6dOwfELGupyrMHzkVegViT,2bVDCpxSjai22jjU5Jz5Ev,Flamenco Jazz Latino,2000,Mark Towns,"Mark Towns is a virtuoso guitarist and prolific composer best known for creating guitar-based instrumental Afro-Caribbean Jazz, producing a sound which blurs the lines between Latin Jazz, Flamenco Jazz, Salsa, Smooth Jazz, and Fusion. His music has the rare quality of being both esoterically niche oriented, yet universally accessible. Mark's music frequently conjures up magical and other-worldly elements, becoming a conduit to universal consciousness and an enlightening link to the beyond. <a href=""https://www.last.fm/music/Mark+Towns"">Read more on Last.fm</a>",15474,3589
Erich Glaubitz,Reggaeton (Origen: latin urban),Canción,Plastic,2000,5ZNdOQfDgetkqXaBTP1Qyu,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Erich+Glaubitz"">Read more on Last.fm</a>",428,84
Haim Cotton,Reggaeton (Origen: latin urban),Canción,Livin' it Up,2000,12ttW8T5EwzHpOnC0FhCjc,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Haim+Cotton"">Read more on Last.fm</a>",6431,2386
John Van Eps,Reggaeton (Origen: latin urban),Canción,High Rise,2000,2kJQUBKNldfiZiuGUJRdXS,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/John+Van+Eps"">Read more on Last.fm</a>",1650,629
John Van Eps,Reggaeton (Origen: latin urban),Canción,Juxtapose,2000,1Nqxj5kJKNmHkwi0E59VXE,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/John+Van+Eps"">Read more on Last.fm</a>",1650,629
Bob Curiano,Reggaeton (Origen: latin urban),Canción,Urban Blight,2000,6tR97tF3LIJjdYT7pFPfic,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Bob+Curiano"">Read more on Last.fm</a>",709,259
Paul Erskine,Reggaeton (Origen: latin urban),Canción,Urban Speed,2000,1fnrchhMOov7aC3N7m9FDz,2nKFfYdFGPoRGfk1tTtqZh,"Techno Byte, Electro Shot",2000,Paul Erskine," <a href=""https://www.last.fm/music/Paul+Erskine"">Read more on Last.fm</a>",71,2
Paul Erskine,Reggaeton (Origen: latin urban),Canción,Urban Speed,2000,26TMlQAXCc7HGyKldJzIyT,1ol2i4ebOQlxOYUsBpR0dW,"Techno Byte, Electro Shot",2000,Paul Erskine," <a href=""https://www.last.fm/music/Paul+Erskine"">Read more on Last.fm</a>",71,2
Joseph Titone,Reggaeton (Origen: latin urban),Canción,Two Tone,2000,3oFSu9odybbXludZQXtwNX,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists,,,
Tambor Urbano,Reggaeton (Origen: latin urban),Canción,Maria Lionza,2000,2solq9cy3shqvnqnWiT8S9,2hQEkq0aO3d2H36NSHDASi,Fashion,2000,Tambor Urbano,"The band was formed in 1988 by Hector Silvera and friends from Catia in Caracas who wanted to explore their Afro-Venezuelan roots. It is still one of the best party bands in Caracas and distills the essence of tambores traditions from several places along the coast into a fiesta-friendly cocktail of mad dance beats. 

 <a href=""https://www.last.fm/music/Tambor+Urbano"">Read more on Last.fm</a>",57903,12767
Douglas Wood,Reggaeton (Origen: latin urban),Canción,Parking Lot,2000,5bFS4cEFkewR3I875KTK9Y,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists,"There are two artists by this name.

1. Douglas Wood is a northern Minnesota-based folk artist. 

2. Douglas A. Wood, a.k.a. David McAllister, is a British composer/arranger of Library music, soundtracks and TV recordings. He is the founder of Omnimusic. <a href=""https://www.last.fm/music/Douglas+Wood"">Read more on Last.fm</a>",46661,11526
Joshua Heineman,Reggaeton (Origen: latin urban),Canción,Sidewalker,2000,4j1jlVE0rgQcuZEyYwnOT6,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Joshua+Heineman"">Read more on Last.fm</a>",133,58
Felipe Urban y su Danzonera,Reggaeton (Origen: latin urban),Canción,Los Apuros del Sax,2000,2wH5umjoyZGu5yFx5fh0jT,27goyZUSnxsxcphVMesJ1w,"Felipe Urban y su Danzonera, Vol. 5: Un Motivo",2000,Felipe Urban y su Danzonera," <a href=""https://www.last.fm/music/+noredirect/Felipe+Urban+Y+Su+Danzonera"">Read more on Last.fm</a>",1686,247
Liran' Roll,Reggaeton (Origen: latin urban),Canción,Le Diré a las Estrellas,2000,4kstyJBA1kmcBmvVJu9SDv,0Mot1VW7pPX7lBl02XjoCN,Momentos,2000,Liran' Roll,"Liran' roll is a mexican band, they were born in the old Mexico city, their lyrics express always ploblems about people, love, friends and goverment. <a href=""https://www.last.fm/music/Liran%27+Roll"">Read more on Last.fm</a>",330899,19231
Erich Glaubitz,Reggaeton (Origen: latin urban),Canción,Clubbin',2000,1E7qXktV6KDgvpqRZdPH8x,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Erich+Glaubitz"">Read more on Last.fm</a>",428,84
Wisin & Yandel,Reggaeton (Origen: latin urban),Canción,No Fue Golpe de Suerte,2000,403Fd2cP6XI7zOdMcaAT83,2ImsbgG5mXgtNl36h1PXJv,Los Reyes del Nuevo Milenio,2000,Wisin & Yandel,"Wisin & Yandel is a Puerto Rican reggaeton duo, consisting of Llandel Veguilla Malavé Salazar (Yandel) and Juan Luis Morera Luna (Wisin). They started their career in 1995 and have been together ever since, winning several awards during that time.

Their biggest hits are ""Rakata"", ""Llamé Pa' Verte (Bailando Sexy)"", ""Pam Pam"", ""Sexy Movimiento"", ""Pegao"",""Síguelo"", ""Abusadora"", and ""Gracias a Tí"". Wisin & Yandel have collaborated with internationally known artists such as R. <a href=""https://www.last.fm/music/Wisin+&+Yandel"">Read more on Last.fm</a>",18427010,822265
Joshua Heineman,Reggaeton (Origen: latin urban),Canción,Stumpy,2000,41M2SOXKZB9CmZK64zhR17,0TVH40yEVRwlaTEyaLAVcV,Urban/Latin Vol. II,2000,Various Artists," <a href=""https://www.last.fm/music/Joshua+Heineman"">Read more on Last.fm</a>",133,58
Felipe Urban y su Danzonera,Reggaeton (Origen: latin urban),Canción,Un Motivo,2000,7hoFHDLQ7qR7DWz2B26Eqx,27goyZUSnxsxcphVMesJ1w,"Felipe Urban y su Danzonera, Vol. 5: Un Motivo",2000,Felipe Urban y su Danzonera," <a href=""https://www.last.fm/music/+noredirect/Felipe+Urban+Y+Su+Danzonera"">Read more on Last.fm</a>",1686,247
Felipe Urban y su Danzonera,Reggaeton (Origen: latin urban),Canción,Perfidia,2000,37cQWssRiNxdI3k29H6QKM,27goyZUSnxsxcphVMesJ1w,"Felipe Urban y su Danzonera, Vol. 5: Un Motivo",2000,Felipe Urban y su Danzonera," <a href=""https://www.last.fm/music/+noredirect/Felipe+Urban+Y+Su+Danzonera"">Read more on Last.fm</a>",1686,247
Nicu Paleru,Reggaeton (Origen: pop latino),Canción,Latino party,2000,5bGLogeagHBZBTcsZ5uAmC,1NkRmQgq1EAY2VZnjxZTqw,"Banii,banii",2000,Nicu Paleru," <a href=""https://www.last.fm/music/Nicu+Paleru"">Read more on Last.fm</a>",32977,4608
Paulina Rubio,Reggaeton (Origen: pop latino),Canción,Tan Sola,2000,391SNxpaaNuUx1eCEkTxcE,64M45unRUhuzlOYth6w5HB,Paulina,2000,Paulina Rubio,"Paulina Susana Rubio Dosamantes (born 17 June 1971 in Mexico City), known as Paulina Rubio is a Mexican singer-songwriter. Referred to as  ""The Golden Girl"".

She first achieved recognition as a member of the successful pop group Timbiriche from 1982 through 1991. Rubio's first two solo albums, La Chica Dorada and 24 Kilates, were commercial successes and made her then EMI Latin's best-selling Mexican female artist. In the mid-1990s, she adopted a more mature and electronic style for her next two albums, El Tiempo Es Oro and Planeta Paulina.  <a href=""https://www.last.fm/music/Paulina+Rubio"">Read more on Last.fm</a>",15144938,456615
The Nicaragua Boys,Reggaeton (Origen: pop latino),Canción,En la opera,2000,4Buis5twiDGbUPjeyn6TVZ,5A2pOeH4eXmEcRVUJ7wijr,Ritmo Tipico y latino,2000,The Nicaragua Boys," <a href=""https://www.last.fm/music/The+Nicaragua+Boys"">Read more on Last.fm</a>",1833,176
Los Cafres,Reggaeton (Origen: pop latino),Canción,Sin Gamulán,2000,1ccEBfPmipV4R41R6Y3ouy,4D4Qd2NYRSnmd6wWh9VjVQ,Espejitos,2000,Los Cafres,"Los Cafres is an Argentine reggae band, formed in late 1987. The group achieved popular recognition in the mid-1990s, with the release of their first album, Frecuencia Cafre. The term «cafre» comes from the Arabic adjective ""kafir"", which in the first instance means ""unfaithful"" and which later changed its meaning towards ""brutal to the highest degree""; meaning of the term with which the band chooses to identify itself. <a href=""https://www.last.fm/music/Los+Cafres"">Read more on Last.fm</a>",4040403,205340
Mancha De Rolando,Reggaeton (Origen: pop latino),Canción,Pueblo Latino,2000,3xKzKwdMHUCnCd4aecoakv,5DHgwkl9q66pHmn90dMIJ7,Animal Humano,2000,Mancha De Rolando," <a href=""https://www.last.fm/music/+noredirect/Mancha+De+Rolando"">Read more on Last.fm</a>",454049,37663
Banda Express,Reggaeton (Origen: pop latino),Canción,Hombre Latino,2000,7byhNszZyUb3PbZFJl71fX,1fVq6K5QytpcFTwgDpteTm,Letal!!!,2000,Banda Express," <a href=""https://www.last.fm/music/Banda+Express"">Read more on Last.fm</a>",8427,1491
Franco De Vita,Reggaeton (Origen: pop latino),Canción,Latino,2000,3U9fmzIsk1ZIfKFrGM6jrx,0REj1v2n21Pta8pBJ5NBxb,Sus Mejores Exitos,2000,Franco De Vita,"Franco De Vita (born January 23, 1954 in Caracas, Venezuela) is a singer-songwriter popular in Latin music.

One of three children born in Latin America to Italian immigrants, De Vita’s family returned to Italy when he was 3. The family moved back to Venezuela when De Vita was 13, and he later studied piano at the university level.

In 1982, De Vita formed the group Icaro, which released one self-titled album in his homeland. Two years later, he released his first disc as a solo artist, simply titled Franco De Vita. <a href=""https://www.last.fm/music/Franco+De+Vita"">Read more on Last.fm</a>",3480890,292452
Banda Express,Reggaeton (Origen: pop latino),Canción,Hombre Latino,2000,0ur3h27dUgxRb5cN1Ygqyj,5F7Px757quKKfRc5eGQsO1,Letal / Pasión de Bailarines,2000,Banda Express," <a href=""https://www.last.fm/music/Banda+Express"">Read more on Last.fm</a>",8427,1491
The Nicaragua Boys,Reggaeton (Origen: pop latino),Canción,Ole tus lunares,2000,4WADDGWLL5E5EiT2HzBVY3,5A2pOeH4eXmEcRVUJ7wijr,Ritmo Tipico y latino,2000,The Nicaragua Boys," <a href=""https://www.last.fm/music/The+Nicaragua+Boys"">Read more on Last.fm</a>",1833,176
Franco De Vita,Reggaeton (Origen: pop latino),Canción,Americano (Latino),2000,6zORT6nDYHqpesPNApoaYu,0REj1v2n21Pta8pBJ5NBxb,Sus Mejores Exitos,2000,Franco De Vita,"Franco De Vita (born January 23, 1954 in Caracas, Venezuela) is a singer-songwriter popular in Latin music.

One of three children born in Latin America to Italian immigrants, De Vita’s family returned to Italy when he was 3. The family moved back to Venezuela when De Vita was 13, and he later studied piano at the university level.

In 1982, De Vita formed the group Icaro, which released one self-titled album in his homeland. Two years later, he released his first disc as a solo artist, simply titled Franco De Vita. <a href=""https://www.last.fm/music/Franco+De+Vita"">Read more on Last.fm</a>",3480890,292452
Bebo Valdés,Reggaeton (Origen: pop latino),Canción,Lección de Chachacha,2000,4o4B0THUVllUeR0ks8FgRg,5DXDVtDALyOjgzIHJtCbvk,Latinos en Nueva York,2000,Various Artists,"Bebo Valdés (born Dionisio Ramón Emilio Valdés Amaro, in Quivicán, Cuba, on October 9, 1918 - died 22 March 2013, Sweden ), pianist, composer, arranger and director, is considered to be one of the main figures of the golden age of the Cuban music. During the 40’s he played with several orchestras in La Habana, and he already recorded albums of afrocuban jazz in those years. After successive successes with his orchestra Sabor, he finished moving to Stockholm <a href=""https://www.last.fm/music/+noredirect/Bebo+Vald%C3%A9s"">Read more on Last.fm</a>",687544,80221
Los Cafres,Reggaeton (Origen: pop latino),Canción,Memoria del Árbol,2000,2ZQ9HaOxIiZ4hrcdfdDK9r,4D4Qd2NYRSnmd6wWh9VjVQ,Espejitos,2000,Los Cafres,"Los Cafres is an Argentine reggae band, formed in late 1987. The group achieved popular recognition in the mid-1990s, with the release of their first album, Frecuencia Cafre. The term «cafre» comes from the Arabic adjective ""kafir"", which in the first instance means ""unfaithful"" and which later changed its meaning towards ""brutal to the highest degree""; meaning of the term with which the band chooses to identify itself. <a href=""https://www.last.fm/music/Los+Cafres"">Read more on Last.fm</a>",4040403,205340
Pablo Molina,Reggaeton (Origen: pop latino),Canción,Estoy Solo,2000,49sUSmjEQZ3KZ8ygnnjbHL,1kmXlZG4qjhUWExceDGpiw,"Abed Nego - Reggae Classics en Español, Vol. 1",2000,Pablo Molina," <a href=""https://www.last.fm/music/Pablo+Molina"">Read more on Last.fm</a>",23560,2911
Jan Glæsel,Reggaeton (Origen: pop latino),Canción,Sequenco Latino,2000,5wDfnQ2UczXiwEeX51dHTD,2dVBixrdQuHFvqthYC6xF9,Det Er Ikke Det Du Siger,2000,Jan Glæsel," <a href=""https://www.last.fm/music/Jan+Gl%C3%A6sel"">Read more on Last.fm</a>",405,99
Malanga,Reggaeton (Origen: pop latino),Canción,Vueltas,2000,5Duy7qgziXjCL242mtNE0w,5kZQsIXxB8AD7lASS2z9rT,Ta´Trancao,2000,Malanga,"MAlANGA, Venezuelan Band :

+ 500 Shows
+ 4 cds
+ 8 Video Clips
+ 10 number #1 Radio Hits = Venezuela + Colombia + España + Puerto Rico and more...

Greatest Hits :
Latin Lover (feat. Ruben Blades) + De Caracas a Madrid + Si tu no estas + Acercate (feat. Franco de Vita) + Dime + Sin Ti (feat. Pignoise) + Mil Copas + Vueltas + Mai Lof + No Tienes Corazón + Maria Luisa + Aunque Mueran las Flores + Mañana + Déjala ....

Albums : 
Ta' Trancao (2000 ) + Tren de Vuelta (2003) + Nadie Quiere Estar Solo (2005) + Aunque Mueran las Flores (2008) <a href=""https://www.last.fm/music/Malanga"">Read more on Last.fm</a>",56007,6823
Los Cafres,Reggaeton (Origen: pop latino),Canción,Hormiga,2000,3fbAxq4hxphyKOLSDc3aP3,4D4Qd2NYRSnmd6wWh9VjVQ,Espejitos,2000,Los Cafres,"Los Cafres is an Argentine reggae band, formed in late 1987. The group achieved popular recognition in the mid-1990s, with the release of their first album, Frecuencia Cafre. The term «cafre» comes from the Arabic adjective ""kafir"", which in the first instance means ""unfaithful"" and which later changed its meaning towards ""brutal to the highest degree""; meaning of the term with which the band chooses to identify itself. <a href=""https://www.last.fm/music/Los+Cafres"">Read more on Last.fm</a>",4040403,205340
Los Cafres,Reggaeton (Origen: pop latino),Canción,Objeto Sexual,2000,3slMnI3iN08GhusgtK8O93,4D4Qd2NYRSnmd6wWh9VjVQ,Espejitos,2000,Los Cafres,"Los Cafres is an Argentine reggae band, formed in late 1987. The group achieved popular recognition in the mid-1990s, with the release of their first album, Frecuencia Cafre. The term «cafre» comes from the Arabic adjective ""kafir"", which in the first instance means ""unfaithful"" and which later changed its meaning towards ""brutal to the highest degree""; meaning of the term with which the band chooses to identify itself. <a href=""https://www.last.fm/music/Los+Cafres"">Read more on Last.fm</a>",4040403,205340
Oscar de la Hoya,Reggaeton (Origen: pop latino),Canción,Tu Me Completas,2000,3bJQ3lMq41EUFBa6amRV8S,4cJpD0nS0EnyUgyRSXR8n6,Oscar de la Hoya,2000,Oscar de la Hoya,"Oscar ""The Golden Boy"" De La Hoya (lahir 4 Februari 1973; umur 41 tahun) adalah petinju Amerika Serikat keturunan Meksiko yang sudah pensiun. Ia memperoleh medali emas pada Olimpiade Barselona 1992. De La Hoya berasal dari keluarga petinju. Ia dinobatkan sebagai ""Fighter of the Year"" tahun 1995 oleh Ring Magazine. Setelah pensiun pada tahun 2009, Oscar mendirikan Golden Boy Promotions, sebuah firma promosi petinju-petinju dunia. <a href=""https://www.last.fm/music/Oscar+de+la+Hoya"">Read more on Last.fm</a>",7810,1153
El Cuarteto De Nos,Reggaeton (Origen: pop latino),Canción,No Somos Latinos,2000,3Hh2NDo6xmxPZEVQ4E7NOT,4fNaCXMkt7UWlUf7W8ncFz,Cortamambo,2000,El Cuarteto De Nos,"El Cuarteto de Nos is an Uruguayan alternative rock band formed in 1984 in Montevideo. The band was originally comprised of the Musso brothers (Roberto and Riki Musso) and Santiago Tavella, who they had met in high school. In 1984 they released their debut album, a split LP with uruguayan candombe musician Alberto Wolf under the Ayuí / Tacuabé label. Leonardo Baroncini was hired to be a guest drummer on the record.

In March 1987 they released Soy una arveja <a href=""https://www.last.fm/music/El+Cuarteto+De+Nos"">Read more on Last.fm</a>",18036998,259743
Tamayo,Reggaeton (Origen: pop latino),Canción,Popurrit Latino No.4: Bailen Cha Cha Cha,2000,1HBW45oVFNhb77k8eRK43I,1dfFDEFaosvivoTsKQmBaz,Con El Son No Se Juega,2000,Tamayo," <a href=""https://www.last.fm/music/+noredirect/TAMAYO"">Read more on Last.fm</a>",23363,1069
