Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Daddy Yankee,Reggaeton (Origen: reggaeton),Canción,La Despedida,2010,0fqrZVSenCW6vD2eFMx5pt,1KvWjARMNg4QmqyLLb0zp1,Mundial (Deluxe Version),2010,Daddy Yankee,"Ramón ""Raymond"" Luis Ayala Rodríguez (born February 3, 1977), known artistically as Daddy Yankee, is a Latin Grammy Award winning Puerto Rican reggaeton recording artist. Ayala was born in Río Piedras, the largest district of San Juan, Puerto Rico, where he became interested in music at a young age. In his youth he was interested in baseball, and aspired to become a Major League Baseball player. He was unable to continue this sport when he got shot in the leg by being mistaken for his friend by a unknown man <a href=""https://www.last.fm/music/Daddy+Yankee"">Read more on Last.fm</a>",47614159,2104425
Chino & Nacho,Reggaeton (Origen: reggaeton),Canción,Niña Bonita,2010,4u5xLMRN0dgKBFFN8FiNgv,5WdtDMLZ889QUGhstd0r96,Mi Niña Bonita - Reloaded,2010,Chino & Nacho,"Chino & Nacho is a Venezuelan pop duo, consisting of Jesús Alberto Miranda Perez (Chino - born November 15, 1984) and Miguel Ignacio Mendoza (Nacho - born August 22, 1983). In 2010, the group won the Latin Grammy Award under the category of Best Urban Music Album for their album, Mi Niña Bonita.

Before making a duo, Chino and Nacho were both part of a boy band Calle Ciega. That was where they started their musical career, and released five albums, and had their hit single, Mi Cachorrita. <a href=""https://www.last.fm/music/Chino+&+Nacho"">Read more on Last.fm</a>",2346642,233003
Opi the Hit Machine,Reggaeton (Origen: reggaeton),Canción,Siempre Me Llama,2010,3KHRuCGHGDshAJT3W0BciW,2zuPWkqHUIcrJ5HSILJt4t,Siempre Me Llama,2010,Opi the Hit Machine," <a href=""https://www.last.fm/music/Opi+The+Hit+Machine"">Read more on Last.fm</a>",110914,15152
Don Omar,Reggaeton (Origen: reggaeton),Canción,Taboo,2010,4cyYC67XY3weSVmSLdKLP8,6mGDfbDErYIJsmSewvccWm,Meet The Orphans,2010,Don Omar,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>",31333977,1700833
Farruko,Reggaeton (Origen: reggaeton),Canción,Hola Beba,2010,1yBD8MNoNJGajzB5X83p9Z,2P1I1irRcW34ZTr6TghnYY,Hola Beba,2010,Farruko,"Farruko is a reggaeton and Latin pop singer from Puerto Rico. His given name is Carlos Efren Reyes, and he was born in Bayamon, Puerto Rico in 1991. At the age of 16, he began to post his songs under his stage name to MySpace. His first single, ""Sexo Fuera del Planeta,"" gained thousands of followers, and from there he explored the potential of other social media networks. Due to his massive success on the Internet, he came to the attention of Puerto Rican radio and music industry executives, who enlisted his vocal talents for other artists. <a href=""https://www.last.fm/music/Farruko"">Read more on Last.fm</a>",10376919,771829
Don Omar,Reggaeton (Origen: reggaeton),Canción,Hasta Abajo,2010,0Z2OhR9OoUdZ9rhEy9ECkq,3F41BssbVvfFnh6DdDODeO,Meet The Orphans,2010,Don Omar,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>",31333977,1700833
Cosculluela,Reggaeton (Origen: reggaeton),Canción,Prrrum,2010,774Vy9sPhpePjj0B7WHaG2,6A6eSLDcS2r7qT9ZFYSJlL,El Príncipe [Ghost Edition],2010,Cosculluela,"Born in Humacao, Puerto Rico, Jose Cosculluela a.k.a Cosculluela discovered at a young age that his passion was music. He got into rap music at age 12, listening to cassettes from Vico C and singing his songs. After listening to the underground album Playero 37, he and his brother bought some recording equipment and he knew at that moment that the only thing he ever wanted to do was music. He started writing, recording and selling underground mixed cassettes in Humacao, meeting new friends and eventually formed the group KnockOut Trax. <a href=""https://www.last.fm/music/Cosculluela"">Read more on Last.fm</a>",4496894,290691
Farruko,Reggaeton (Origen: reggaeton),Canción,Nena Fichu,2010,4fP0RqHjhQAnA9PQMchA0S,2FGhhlr2SX31pVXnrd13kq,El Talento del Bloque,2010,Farruko,"Farruko is a reggaeton and Latin pop singer from Puerto Rico. His given name is Carlos Efren Reyes, and he was born in Bayamon, Puerto Rico in 1991. At the age of 16, he began to post his songs under his stage name to MySpace. His first single, ""Sexo Fuera del Planeta,"" gained thousands of followers, and from there he explored the potential of other social media networks. Due to his massive success on the Internet, he came to the attention of Puerto Rican radio and music industry executives, who enlisted his vocal talents for other artists. <a href=""https://www.last.fm/music/Farruko"">Read more on Last.fm</a>",10376919,771829
Chino & Nacho,Reggaeton (Origen: reggaeton),Canción,Tu Angelito,2010,77VXEopCatM9pqJl0beeCj,5WdtDMLZ889QUGhstd0r96,Mi Niña Bonita - Reloaded,2010,Chino & Nacho,"Chino & Nacho is a Venezuelan pop duo, consisting of Jesús Alberto Miranda Perez (Chino - born November 15, 1984) and Miguel Ignacio Mendoza (Nacho - born August 22, 1983). In 2010, the group won the Latin Grammy Award under the category of Best Urban Music Album for their album, Mi Niña Bonita.

Before making a duo, Chino and Nacho were both part of a boy band Calle Ciega. That was where they started their musical career, and released five albums, and had their hit single, Mi Cachorrita. <a href=""https://www.last.fm/music/Chino+&+Nacho"">Read more on Last.fm</a>",2346642,233003
Don Omar,Reggaeton (Origen: reggaeton),Canción,RX,2010,3NgDulHteTVdF026IxY5bW,3F41BssbVvfFnh6DdDODeO,Meet The Orphans,2010,Don Omar,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>",31333977,1700833
Croni-K,Reggaeton (Origen: reggaeton),Canción,Nadie Lo Sabra (Shh Shh),2010,43nu3XTeo6XxU7liQjru4t,16zLGnXR1iZDYVOl9yRvoX,Nadie lo Sabra (Shh Shh),2010,Croni-K,"Cróni-K is a Chilean reggaeton group. <a href=""https://www.last.fm/music/Croni-K"">Read more on Last.fm</a>",53963,10227
Reykon,Reggaeton (Origen: reggaeton),Canción,Se Aloca,2010,2zdJivCf2ex6XLHQgomwwE,2NIFKPr4jll96aNb8jbyWh,El Lider 1,2010,Reykon,"Reykon is a Colombian reggaeton singer, born in Envigado, Colombia on December 12, 1986. His birth name is Andres Felipe Robleto Londono. He rose to fame in 2009 with the song La Santa. Other hits such as No Molestes Mas, Sin Mieto, and Tuturuwa gave him more fame. In 2014, he ganed international fame with the song Secretos. Subsequently, the song was released in important U.S cities such as Chicago, New York, and Miami, where it quickly became a club anthem. <a href=""https://www.last.fm/music/Reykon"">Read more on Last.fm</a>",1026004,110146
Tercer Cielo,Reggaeton (Origen: reggaeton),Canción,Lindo Viaje,2010,1dtCEBUQ6kKiiIOs4SKCIM,200aveoss0oM7G4aLcWAut,Viaje a Las Estrellas,2010,Tercer Cielo,"http://www.musicacristiana.fm

Tercer Cielo means Third Heaven, and is a duo of pop contemporary Christian music actually composed by the marriage of Juan Carlos Rodriguez (Dominican) and Evelyn Herrera (Mexican), formed in 2000 and re-released in 2007.

Tercer Cielo begins when the young Juan Carlos Rodriguez and Marcos Yaroide both Dominicans and longtime friends, began singing as something made by passion only in occasional and local Christian events in their city of origin. <a href=""https://www.last.fm/music/Tercer+Cielo"">Read more on Last.fm</a>",721437,50299
DJ Sanny J,Reggaeton (Origen: reggaeton),Canción,Fiesta Reggaeton - D@Niele 2010 Tek Remix,2010,1ND3O9oFkHElah4d5g3OeF,5u1NEpM0S8EljkiIrRnwJH,Fiesta Reggaeton,2010,DJ Sanny J,"Santo Finocchiaro aka Dj Sanny j, born in 1973 in Biancavilla in the province of Catania.
He began his career as a Dj at only 13 years. His debut song was ""Feel the emotion."" <a href=""https://www.last.fm/music/DJ+Sanny+J"">Read more on Last.fm</a>",28789,5563
Son De Ak,Reggaeton (Origen: reggaeton),Canción,Los Buchaos,2010,124kUo97sUHMWNAzHxWFUS,6guiOlPppHlGwl1zvj68dR,La Joda,2010,Son De Ak," <a href=""https://www.last.fm/music/Son+de+AK"">Read more on Last.fm</a>",12071,1276
Arcángel,Reggaeton (Origen: reggaeton),Canción,Piel Canela,2010,3L8EfSTZH2VwBPvIizDwq0,6pUSFwkVAxwCgoRzLlqRbQ,La Maravilla,2010,Various Artists,"Austin Santos, conocido como Arcangel, nació en Nueva York el 23 de diciembre de 1985. Honrando su ascendencia puertorriqueño-dominicana, se trasladó a Puerto Rico en 1999 para dedicarse al reggaetón.

En 2007, Arcangel comenzó su carrera solo trabajando en un sencillo con DJ Nelson, considerado el padrino del reggaetón. La canción, “Chica Virtual”, apareció en el álbum de recopilación de Nelson “Flow La Discoteka 2” y se hizo popular en las radios urbanas. <a href=""https://www.last.fm/music/+noredirect/Arc%C3%A1ngel"">Read more on Last.fm</a>",12563652,404039
Croni-K,Reggaeton (Origen: reggaeton),Canción,Arriba la Vida,2010,7c4MmWfKDFR7EPlpNMEJtN,7383pJlmq039mtWsOxLkmR,Los Bendecidos,2010,Croni-K,"Cróni-K is a Chilean reggaeton group. <a href=""https://www.last.fm/music/Croni-K"">Read more on Last.fm</a>",53963,10227
Cosculluela,Reggaeton (Origen: reggaeton),Canción,En Ocasiones,2010,6xr1clUcXX86k2Q3rumbW2,6A6eSLDcS2r7qT9ZFYSJlL,El Príncipe [Ghost Edition],2010,Cosculluela,"Born in Humacao, Puerto Rico, Jose Cosculluela a.k.a Cosculluela discovered at a young age that his passion was music. He got into rap music at age 12, listening to cassettes from Vico C and singing his songs. After listening to the underground album Playero 37, he and his brother bought some recording equipment and he knew at that moment that the only thing he ever wanted to do was music. He started writing, recording and selling underground mixed cassettes in Humacao, meeting new friends and eventually formed the group KnockOut Trax. <a href=""https://www.last.fm/music/Cosculluela"">Read more on Last.fm</a>",4496894,290691
Plan B,Reggaeton (Origen: reggaeton),Canción,Si No Le Contesto,2010,4dUJ7JsLy4H8PvUa6vzltN,6sP9EP1NyetOJxmuw2ErZi,House Of Pleasure,2010,Plan B,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>",28582724,1239647
Cosculluela,Reggaeton (Origen: reggaeton),Canción,Na Na Nau (Remix),2010,6qQIUFu4v6xfIjyrPqcbla,65mi6jZnKONshoj5DvL3jD,Na Na Nau (Remix),2010,Cosculluela,"Born in Humacao, Puerto Rico, Jose Cosculluela a.k.a Cosculluela discovered at a young age that his passion was music. He got into rap music at age 12, listening to cassettes from Vico C and singing his songs. After listening to the underground album Playero 37, he and his brother bought some recording equipment and he knew at that moment that the only thing he ever wanted to do was music. He started writing, recording and selling underground mixed cassettes in Humacao, meeting new friends and eventually formed the group KnockOut Trax. <a href=""https://www.last.fm/music/Cosculluela"">Read more on Last.fm</a>",4496894,290691
Reykon,Reggaeton (Origen: reggaeton),Canción,Señorita,2010,2OaYw5lKupF7e04eGycsn6,2NIFKPr4jll96aNb8jbyWh,El Lider 1,2010,Reykon,"Reykon is a Colombian reggaeton singer, born in Envigado, Colombia on December 12, 1986. His birth name is Andres Felipe Robleto Londono. He rose to fame in 2009 with the song La Santa. Other hits such as No Molestes Mas, Sin Mieto, and Tuturuwa gave him more fame. In 2014, he ganed international fame with the song Secretos. Subsequently, the song was released in important U.S cities such as Chicago, New York, and Miami, where it quickly became a club anthem. <a href=""https://www.last.fm/music/Reykon"">Read more on Last.fm</a>",1026004,110146
Divino,Reggaeton (Origen: reggaeton),Canción,Conmigo Siempre,2010,1eAG3khj5NLmgVCBFLk1mv,1VHQXZe5R5jNGFKKJm0jbH,Por Experiencias Propias,2010,Divino,"Divino Biography Conveying heartfelt emotion through richly textured songs has always been a priority for Puerto Rican reggaetón sensation Daniel Divino Velazquez, whose confessional lyrics and impressive vocal range have made him rise to superstar status throughout the Caribbean and Central America. 

With the release of Todo A Su Tiempo: Platinum Edition, the pioneering artist will doubtless conquer U.S. audiences and establish himself as one of the most versatile performers in the genre.  <a href=""https://www.last.fm/music/Divino"">Read more on Last.fm</a>",298437,58038
Marc Anthony,Reggaeton (Origen: reggaeton),Canción,Vivir lo nuestro (salsa),2010,1jrWoQ7ob6wGgN9Ow03mQj,2b4nbJCVka7rbb5B7D4QON,Un poquito de' to (Salsa - Merengue - Bachata & Reggaeton),2010,Various Artists,"Marco Antonio Muñiz (born September 16, 1964), better known by his stage name Marc Anthony.
 A New Yorker born and raised, the product of a music-loving Puerto Rican family, his parents named him Marco Antonio Muñíz in honor of the great Mexican balladeer of the same name. 
Born Marco Antonio Muñiz September 16, 1964 (age 52)
New York City, New York, U.S.
Nationality American Puerto Rican
Occupation Singer songwriter actor record producer television producer <a href=""https://www.last.fm/music/Marc+Anthony"">Read more on Last.fm</a>",10473841,791979
Zion,Reggaeton (Origen: reggaeton),Canción,Hoy Lo Siento,2010,3T94LFmbPwazndtvTIARDx,6ikxDWMpxYKljifA8oUx3D,Los Verdaderos,2010,Zion,"There are at least five artists named Zion.

1. ZION (ザイオン) is a Japanese alternative rock band from Tokachi, Hokkaido.

Vocals & Guitar - Mitsumura Tatsuya (光村龍哉; ex NICO touches the Walls)
Guitar - Kushino Keisuke (櫛野啓介; ex jealkb as sapoto)
Guitar - Yoshizawa Sachio (吉澤幸男; GAGAKIRIZE, 平方根レジェンド, Loloet)
Drums - Naruhashi Taichi (鳴橋大地)
Bass - Sato Shinnosuke (佐藤慎之介)

Formed in Tokyo in 2020. <a href=""https://www.last.fm/music/Zion"">Read more on Last.fm</a>",3179091,313737
