Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Justin Bieber,Latin (Origen: pop),Canción,Somebody To Love,2010,3rLIv187BhjyweFe89SgLn,3BmcYMh0KYsimWL6p2gPa9,75,"Justin Drew Bieber (born March 1, 1994 in London, Ontario, Canada) is a Grammy Award winning Canadian pop singer, songwriter, and multi-instrumentalist. Bieber was discovered in 2008 by American talent manager Scooter Braun, who came across Bieber's videos on YouTube and later became his manager. Braun arranged for him to meet with entertainer Usher Raymond in Atlanta, Georgia. Bieber was signed to Raymond Braun Media Group (RBMG), and then to an Island Records recording contract offered by record executive L.A. Reid. <a href=""https://www.last.fm/music/Justin+Bieber"">Read more on Last.fm</a>",294192425,4567579
Shakira,Latin (Origen: pop),Canción,Rabiosa (feat. Pitbull),2010,2Xh7dyCHCErCv3PmdVEGw4,3gR578qnw47M30LVBTjrlW,71,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Camila,Latin (Origen: pop),Canción,Bésame,2010,4LjyEL2sAQU7QZPC6GuTf6,0MPMiyavAbARflBlNGjIA6,73,"There are 2 artists that perform under the name ""Camila"":

1. A Mexican soft rock group.
2. An English speaking VTuber.

1. Camila is a Mexican soft rock group formed in 2005 which reached success in their home country and all over Latin America upon the release of their debut album Todo Cambió. (Not to be confused with South Korean pop group Camila, which can be found here: 카밀라)

The group includes Mario Domm (producer and composer) from Mexico City <a href=""https://www.last.fm/music/Camila"">Read more on Last.fm</a>",10374095,492411
Malú,Latin (Origen: pop),Canción,Blanco y Negro,2010,01GOfcFj720XJOKwnpv6I9,273buPXMrWCNebglkJodUr,50,"There are at least 4 singers named Malú or Malu.

1.  María 'Malú' Lucía Sánchez (born 15 March, 1982) is a singer from Madrid, Spain. Malú was discovered at the age of 15 when she was singing at a family party. She began the recording of her first album Aprendiz in January 1998. Malú is the niece of the flamenco singer-songwriter Paco de Lucía.

2. Malu is a pop singer from Amsterdam, The Netherlands. There is no accent on the letter 'u', but scrobbles of her songs end up here due to Last. <a href=""https://www.last.fm/music/+noredirect/Mal%C3%BA"">Read more on Last.fm</a>",1337671,79365
David Guetta,Latin (Origen: pop),Canción,When Love Takes Over (feat. Kelly Rowland),2010,0GWGZA5mxo9nHuSyrj70uo,7fHeCs5cgtXYqxBPG1iK1n,76,"Pierre David Guetta is a French DJ and music producer. He has sold over 10 million albums and 65 million singles globally, with more than 14 billion streams. In 2011, 2020, and 2021, Guetta was voted the number one DJ in the DJ Mag Top 100 DJs poll. In 2013, Billboard crowned ""When Love Takes Over"" as the number-one dance-pop collaboration of all time, with singer Kelly Rowland.

He released his first album, Just a Little More Love, in 2002. Later, he released Guetta Blaster (2004) and Pop Life (2007). <a href=""https://www.last.fm/music/David+Guetta"">Read more on Last.fm</a>",179690099,5049639
Camila,Latin (Origen: pop),Canción,Aléjate de Mí,2010,15AbuFJdFrbINydSMSqVhV,0MPMiyavAbARflBlNGjIA6,75,"There are 2 artists that perform under the name ""Camila"":

1. A Mexican soft rock group.
2. An English speaking VTuber.

1. Camila is a Mexican soft rock group formed in 2005 which reached success in their home country and all over Latin America upon the release of their debut album Todo Cambió. (Not to be confused with South Korean pop group Camila, which can be found here: 카밀라)

The group includes Mario Domm (producer and composer) from Mexico City <a href=""https://www.last.fm/music/Camila"">Read more on Last.fm</a>",10374095,492411
Raya Real,Latin (Origen: pop),Canción,Ya es Navidad Popurrí: Ya es Navidad- Zúmbale a la pandereta - Ya vienen los Reyes Magos - Arre Borriquito - Ya es Navidad,2010,58uudyh1lw0OOIFUYH8NRA,2yB2QymBYlen6hYk5ueXFt,51," <a href=""https://www.last.fm/music/Raya+Real"">Read more on Last.fm</a>",299869,29208
Rihanna,Latin (Origen: pop),Canción,Only Girl (In The World),2010,0AH6WMe3OlAlUb5miXt2FQ,7vN82vd1Vq44fjlhjfvHJp,75,"Robyn Rihanna Fenty (born February 20, 1988), professionally known mononymously as Rihanna, is a Barbadian singer, songwriter, actress, businesswoman, entrepreneur and fashion designer.

She has attained fourteen Billboard Hot 100 number ones thus far and is the second Barbadian artist to win a Grammy Award. She is also a cultural ambassador for Barbados. In 2021 Rihanna was named a ""National Hero"" in her home country, earning her the title ""The Right Excellent.""  <a href=""https://www.last.fm/music/Rihanna"">Read more on Last.fm</a>",564149607,8067865
Chayanne,Latin (Origen: pop),Canción,Me Enamoré de Ti,2010,1sJFu2pvYJhtEOo9oVe1TZ,2Z1OKCVyqJ1lMHTU612E07,68,"Chayanne (born June 29, 1969)is a Latin Pop singer who was born as Elmer Figueroa de Arce in San Lorenzo, Puerto Rico.

Figueroa began using the artistic name of ""Chayanne"" when he was a little kid. He auditioned for Menudo, but was told that at the time that he was too young for the group. He didn't give up and he heard that Titi Soto was trying to create a new group that would compete with Menudo, and so he went and tried out. He was chosen for the group and his meteoric rise to the top began. <a href=""https://www.last.fm/music/Chayanne"">Read more on Last.fm</a>",6955813,496973
El Arrebato,Latin (Origen: pop),Canción,Durmiendo en tu ombligo (con Vanesa Martín),2010,1hTBfeQtRdVrPNZp6SXPQ5,62ZMjKsXecAUg1MVZusYMK,57,"Javier Labandón, más conocido por su nombre artístico El Arrebato, es un cantautor español de rumba-pop y flamenco.

Comenzó su carrera artística sobre 1985 y su carrera discográfica en 1988 sacando su primer disco con el grupo Piel morena en el que le acompañaban 2 grandes amigos de su Sevilla natal . Con ellos cosechó sus primeros éxitos hasta el 8 de septiembre de 1998, cuando Piel Morena se disolvió definitivamente tras varios cambios en la formación. <a href=""https://www.last.fm/music/El+Arrebato"">Read more on Last.fm</a>",586918,63347
Train,Latin (Origen: pop),Canción,"Hey, Soul Sister",2010,4HlFJV71xXKIGcU3kRyttv,1CwXS6MAz8Wo7K4TzW9iuR,83,"Train is an American pop rock band from San Francisco that was formed in 1993. Since 2024, the band consists of Pat Monahan (lead vocals), Taylor Locke (guitar, vocals), Hector Maldonado (bass, vocals), Jerry Becker (keyboards, guitar), and Matt Musty (drums).

With a lineup that included original members Monahan, Rob Hotchkiss, Jimmy Stafford, Scott Underwood, and Charlie Colin, the band achieved mainstream success with their debut album Train. The album was released in 1998 with the hit ""Meet Virginia"". <a href=""https://www.last.fm/music/Train"">Read more on Last.fm</a>",56224545,3294394
INNA,Latin (Origen: pop),Canción,Hot,2010,7F1lHcpnTycnimQrCxDFI5,1BykQV2nA2F8zXzsUJ6DQ2,73,"Inna, real name Elena Alexandra Apostoleanu, was born on 16 October, 1986, in Mangalia, Romania. Blessed with singing talent, she had been singing from a very early age. 
Apostoleanu spent her childhood in the Romanian village Neptun. After graduating from high school, she started studying at Constanta University.
At October 12, 2008 Apostoleanu's first single Hot was released. This dance song immediately gained a #1 chart spot in eight different countries, only to continue this success in 2009 in rest of the world.  <a href=""https://www.last.fm/music/Inna"">Read more on Last.fm</a>",21652144,1050316
Jason Derulo,Latin (Origen: pop),Canción,Whatcha Say,2010,7xkQdy0cy5ymoWT7nedvLz,0DEsmIQ5ir7tz52Nkf4i1K,76,"This is an incorrect tag for Jason Derülo. If you have last.fm Autocorrection turned on, your scrobbles will automatically redirect to the correct artist name. Otherwise, please fix your artist ID3 tags. <a href=""https://www.last.fm/music/+noredirect/Jason+Derulo"">Read more on Last.fm</a>",58077859,3009682
Los Rebujitos,Latin (Origen: pop),Canción,Todos Los Besos,2010,0BQXMBMiFDuRgEp73vLNet,3qeDf8K4Ymc62Jerpxi4bG,54,"THIS TEXT IS FROM WIKIPEDIA:
Manuel y Yerai forman el grupo ""Los Rebujitos"". Nacidos en Tarifa (Cádiz), sacan su primer disco en el año 2004 bajo el título ""Lo Que Me Gusta De Ti"". Un álbum con el cual logran hacerse un hueco en el mundo de la música, vendiendo mas de 40.000 mil copias y realizando más de 70 conciertos por toda la geografía española. Después de ese éxito deciden editar una Edición Especial, con temas extras y un DVD con algunos temas en concierto y videoclips. <a href=""https://www.last.fm/music/Los+Rebujitos"">Read more on Last.fm</a>",391703,28074
Camila,Latin (Origen: pop),Canción,Mientes,2010,5EhzE6HJaCcLFrf5rPqvpk,0MPMiyavAbARflBlNGjIA6,79,"There are 2 artists that perform under the name ""Camila"":

1. A Mexican soft rock group.
2. An English speaking VTuber.

1. Camila is a Mexican soft rock group formed in 2005 which reached success in their home country and all over Latin America upon the release of their debut album Todo Cambió. (Not to be confused with South Korean pop group Camila, which can be found here: 카밀라)

The group includes Mario Domm (producer and composer) from Mexico City <a href=""https://www.last.fm/music/Camila"">Read more on Last.fm</a>",10374095,492411
Enrique Iglesias,Latin (Origen: pop),Canción,Cuando Me Enamoro,2010,4PHX6bpHDxiR9RGzAKWcyk,5JNhQFH8HMKQWP4SITzdoc,79,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums. <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>",52170589,2616158
Kesha,Latin (Origen: pop),Canción,TiK ToK,2010,0HPD5WQqrq7wPWR7P7Dw1i,6fpLLJsDSSAlToEDW2jv4F,85,"Fix your tags to Ke$ha. Songs scrobbled under this incorrect tag will scrobble to the correct tag of ""Ke$ha"" if Autocorrect is enabled. However, it is recommended that your ID3 tags are corrected to the correct name of this artist. <a href=""https://www.last.fm/music/+noredirect/Kesha"">Read more on Last.fm</a>",109100852,2984089
Shakira,Latin (Origen: pop),Canción,Addicted to You,2010,4zy1s9GnxWsNzZp1688euA,3gR578qnw47M30LVBTjrlW,80,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Shakira,Latin (Origen: pop),Canción,Loca (feat. El Cata),2010,42k1KeBehAd83lrGt1okiC,3gR578qnw47M30LVBTjrlW,76,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Rihanna,Latin (Origen: pop),Canción,Only Girl (In The World),2010,2ENexcMEMsYk0rVJigVD3i,5QG3tjE5L9F6O2vCAPph38,86,"Robyn Rihanna Fenty (born February 20, 1988), professionally known mononymously as Rihanna, is a Barbadian singer, songwriter, actress, businesswoman, entrepreneur and fashion designer.

She has attained fourteen Billboard Hot 100 number ones thus far and is the second Barbadian artist to win a Grammy Award. She is also a cultural ambassador for Barbados. In 2021 Rihanna was named a ""National Hero"" in her home country, earning her the title ""The Right Excellent.""  <a href=""https://www.last.fm/music/Rihanna"">Read more on Last.fm</a>",564149607,8067865
Rihanna,Latin (Origen: pop),Canción,S&M,2010,7ySUcLPVX7KudhnmNcgY2D,5QG3tjE5L9F6O2vCAPph38,85,"Robyn Rihanna Fenty (born February 20, 1988), professionally known mononymously as Rihanna, is a Barbadian singer, songwriter, actress, businesswoman, entrepreneur and fashion designer.

She has attained fourteen Billboard Hot 100 number ones thus far and is the second Barbadian artist to win a Grammy Award. She is also a cultural ambassador for Barbados. In 2021 Rihanna was named a ""National Hero"" in her home country, earning her the title ""The Right Excellent.""  <a href=""https://www.last.fm/music/Rihanna"">Read more on Last.fm</a>",564149607,8067865
Camila,Latin (Origen: latin pop),Canción,Entre Tus Alas,2010,2WBivCIGbNwTFgnZFCwqKn,0MPMiyavAbARflBlNGjIA6,57,"There are 2 artists that perform under the name ""Camila"":

1. A Mexican soft rock group.
2. An English speaking VTuber.

1. Camila is a Mexican soft rock group formed in 2005 which reached success in their home country and all over Latin America upon the release of their debut album Todo Cambió. (Not to be confused with South Korean pop group Camila, which can be found here: 카밀라)

The group includes Mario Domm (producer and composer) from Mexico City <a href=""https://www.last.fm/music/Camila"">Read more on Last.fm</a>",10374095,492411
Angel Y Khriz,Latin (Origen: latin pop),Canción,Ayer La Vi,2010,2DcgfpjjP0EDY11XiBKUnX,441w84evLgVKSEgdIw8f3m,55,"Angel y Khriz are Ángel Rivera Guzmán and Christian Colón,They are a Puerto Rican reggaeton duo. They work largely with Luny Tunes.

They were introduced in 2002 in the CD MVP, by Hector ""El Father"" with the song ""Cazando Voy"".

Los MVP’s is Angel y Khriz’s own CD where they present the listener to soulful hits like Ven Baílalo and Te Quiero Ver Hoy, as well as De Casería (featuring Divino) and the up beat Ram Pa Pan Pan.

In the year 2005 <a href=""https://www.last.fm/music/Angel+y+Khriz"">Read more on Last.fm</a>",2226896,272443
Shakira,Latin (Origen: latin pop),Canción,Loca (feat. Dizzee Rascal),2010,6YMPu36VGIknb8Ey1ohW3j,3gR578qnw47M30LVBTjrlW,61,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
La Nueva Mezkla,Latin (Origen: latin pop),Canción,Popurri piru,2010,491ZA9Pq2p60PSCuJwURSg,0P5lhqGJpPsGGo9mJN92oB,36," <a href=""https://www.last.fm/music/La+Nueva+Mezkla"">Read more on Last.fm</a>",229,55
Juanes,Latin (Origen: latin pop),Canción,Yerbatero,2010,7jUwaYkoy1koPCjXlov21Y,5zl0FmMSVWelddFzNG5fBC,55,"Juan Esteban Aristizábal Vásquez (born August 9, 1972), best known as Juanes, is a rock musician from Medellín, Colombia. When he was younger, his father started calling him Juanes, rather than Juan, a contraction of his two first names Juan and Esteban. As his friends grew to know him by this name, he chose to keep it for his musical career, which started when he, Andrés García, Fernando ""Toby"" Tobón and José David Lopera, formed the rock band Ekhymosis in 1988. <a href=""https://www.last.fm/music/Juanes"">Read more on Last.fm</a>",20949668,1171467
Julieta Venegas,Latin (Origen: latin pop),Canción,Bien o Mal,2010,54Mjd3irHbiPNjW2MNgzKV,7rrYlu3nL2ZfW7RR9tSDMO,60,"Julieta Venegas (born November 24, 1970) is a successful Mexican singer and songwriter of Latin music. She was born in Long Beach, California, but raised in Tijuana, Baja California and has a twin sister Yvonne who is a photographer. She was a former member of the band ""Tijuana No"". Julieta plays numerous instruments including acoustic guitar, accordion, and keyboard. She won the 2004 Latin Grammy for Best Vocal Rock Album (Sí).
Albums. She is radicated in Mexico City <a href=""https://www.last.fm/music/Julieta+Venegas"">Read more on Last.fm</a>",19893393,779103
Pepe Aguilar,Latin (Origen: latin pop),Canción,Popurri De Sones Jalicienses,2010,7Ikjsl2JdLYCEHUd51lFYN,15B0y5xXvbvKO6EVuxIQsq,29,"Podríamos decir que Pepe Aguilar no tuvo otra opción que convertirse en artista, y que como artista no tuvo otra elección que convertirse en cantante. No es coincidencia que en varias ocasiones la herencia, el talento y el linaje se hayan entrelazado con Pepe Aguilar, ganador de un Grammy Americano (NARAS) en el 2000 por su producción “Por una mujer bonita”, Pepe es considerado la voz de la nueva generación de la música mexicana,  siendo <a href=""https://www.last.fm/music/Pepe+Aguilar"">Read more on Last.fm</a>",2501813,199148
La Vida Bohème,Latin (Origen: latin pop),Canción,El Zar,2010,0GpnUYaiXsJMqibEnJndrv,1nR5qTcRHaVi0hfYcTcQ7I,36,"La Vida Bohème is an alternative independent band from Caracas, Venezuela, formed by Rafael Perez, Daniel De Sousa, Sebastian Ayala, and Henry D'Arthenay in late 2006 and mid 2007. The band takes influence from late '70s punk, disco, funk, electronic music, jazz, salsa, reggae and dance music.  They were widely acclaimed for their debut album and it are currently one of the most popular bands in Venezuela.


Conformados desde 2007 por Henry D´Arthenay (voz y guitarra) <a href=""https://www.last.fm/music/+noredirect/La+Vida+Boh%C3%A8me"">Read more on Last.fm</a>",1044933,37863
Morocco's Band,Latin (Origen: latin pop),Canción,Te amé en mis sueños,2010,5ZQeanLwxkPutvvUaCsj9t,1bRx8BjEdoL0oeJzi4SRQz,33," <a href=""https://www.last.fm/music/Morocco%27s+Band"">Read more on Last.fm</a>",13288,3371
Enrique Iglesias,Latin (Origen: latin pop),Canción,Ayer,2010,7vPhS66JQeI0grgyByCBCH,5JNhQFH8HMKQWP4SITzdoc,58,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums. <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>",52170589,2616158
Oki y Los Pibes De Oro,Latin (Origen: latin pop),Canción,Popurri de Oki,2010,3ySebjjDcefXuHfHKTjyh6,538vGjWskok8gwUOcJZ6fa,29," <a href=""https://www.last.fm/music/Oki+y+Los+Pibes+De+Oro"">Read more on Last.fm</a>",88,18
Enrique Iglesias,Latin (Origen: latin pop),Canción,No Me Digas Que No,2010,2A2U1QnZHSPriVFOxS6oZM,5JNhQFH8HMKQWP4SITzdoc,67,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums. <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>",52170589,2616158
Mohombi,Latin (Origen: latin pop),Canción,Bumpy Ride,2010,6yPYf2WsJWfbUM6f63MwQq,0TFxOkFYPrhIzzrKv5CWZf,56,"Mohombi Nzasi Moupondo (born 28 August 1986 in Kinshasa, Democratic Republic of the Congo), known professionally as Mohombi, is a Swedish-Congolese R&B singer-songwriter and dancer. Mohombi is RedOne's first signing to 2101 Records in joint venture with Universal Music Group. From 2004 to 2008 Mohombi was part of the Swedish hip hop group Avalon with his brother Djo Moupondo. Mohombi released his debut solo single ""Bumpy Ride"" in August 2010. The single became a top-ten hit in many European countries <a href=""https://www.last.fm/music/Mohombi"">Read more on Last.fm</a>",3680435,435915
Walter Olmos,Latin (Origen: latin pop),Canción,Por lo que yo te quiero,2010,6q8IfvTRGvi2IZUmkavsr9,6x0GbSgMkwKW1rP4x5YWbU,55," <a href=""https://www.last.fm/music/Walter+Olmos"">Read more on Last.fm</a>",121508,15023
Chayanne,Latin (Origen: latin pop),Canción,Si No Estás,2010,1MGQ0s110vTUHTsFsSJXwk,2Z1OKCVyqJ1lMHTU612E07,48,"Chayanne (born June 29, 1969)is a Latin Pop singer who was born as Elmer Figueroa de Arce in San Lorenzo, Puerto Rico.

Figueroa began using the artistic name of ""Chayanne"" when he was a little kid. He auditioned for Menudo, but was told that at the time that he was too young for the group. He didn't give up and he heard that Titi Soto was trying to create a new group that would compete with Menudo, and so he went and tried out. He was chosen for the group and his meteoric rise to the top began. <a href=""https://www.last.fm/music/Chayanne"">Read more on Last.fm</a>",6955813,496973
Camila,Latin (Origen: latin pop),Canción,De Mí,2010,1hCswNajdTPRtuggsGtpCX,0MPMiyavAbARflBlNGjIA6,65,"There are 2 artists that perform under the name ""Camila"":

1. A Mexican soft rock group.
2. An English speaking VTuber.

1. Camila is a Mexican soft rock group formed in 2005 which reached success in their home country and all over Latin America upon the release of their debut album Todo Cambió. (Not to be confused with South Korean pop group Camila, which can be found here: 카밀라)

The group includes Mario Domm (producer and composer) from Mexico City <a href=""https://www.last.fm/music/Camila"">Read more on Last.fm</a>",10374095,492411
Belinda,Latin (Origen: latin pop),Canción,Egoista,2010,5ps9mIL0zlXeBpTbCer5cz,50t7ukoOOT4d6eoH6HZKYG,38,"Belinda Peregrín Schüll, known by artistic name Belinda (born August 15, 1989 in Madrid, Spain), is a Latin Grammy Award nominated Spanish-Mexican singer, songwriter, dancer and actress, who debuted in 2003 with the self-titled album, Belinda, under Sony BMG and RCA Records. Her international self-titled album Belinda as released in Mexico City, Mexico by BMG and RCA Records on August 5, 2003 and became a great a success in many different countries including Mexico, selling 2.5 million copies worldwide.  <a href=""https://www.last.fm/music/Belinda"">Read more on Last.fm</a>",10910745,475523
Diego Torres,Latin (Origen: latin pop),Canción,Guapa,2010,1pWrC1eBExAjlLYzy8GWvy,3QWLsjiPkGOFLZ7GEBsNhi,61,"Diego Antonio Caccia Torres (born March 9, 1971 in Buenos Aires, Argentina) is an Argentine pop singer and composer. He launched his first album, ""Diego Torres"", produced by Cachorro López. This album was rewarded 3 times platinum.

Two years later, and a little distant from TV, he launched his second album called ""Tratar de estar mejor"" which received 5 platinum albums in Argentina and gold and platinum albums in other Latin American countries. This album launched Torres to the international scene. <a href=""https://www.last.fm/music/Diego+Torres"">Read more on Last.fm</a>",2583618,267605
"Alex, Jorge Y Lena",Latin (Origen: latin pop),Canción,Estar Contigo,2010,5alzmkzsRYR34iswlNhUcK,0IzAWiOhG3tBQM1dDZ2kxl,55,"Alex, Jorge Y Lena are three accomplished individual artists that can pool their talents to create a passionate and energetic shade of Latin Pop. The engaging voice of Alex Ubago; the daring creativity of Jorge Villamizar; and the melodic perfection of Lena; three personalities, three different talents from three different parts of the world compliment one another in a way that artists rarely do.
 <a href=""https://www.last.fm/music/Alex,+Jorge+Y+Lena"">Read more on Last.fm</a>",78578,10179
Miguel Bosé,Latin (Origen: latin pop),Canción,Estuve a punto de...,2010,6DFUgsBxq5K9n8qKc5LJLJ,1gItXC52sSjsyMWRTUCbdV,43,"Miguel Luchino González Bosé (born April 3, 1956) is a Latin Grammy-winning musician and actor from Spain. He is one of the biggest stars in the Spanish speaking world mainstream, both in Spain and Latin America, and a well-known actor in French cinema as well.

Bosé was born in San Fernando Hospital in Panama City, Panama, the son of the famous Italian actress Lucia Bosé and the legendary bullfighter Luis Miguel González Lucas. He is also cousin of Carmen Ordóñez. His Godfather was Luchino Visconti. <a href=""https://www.last.fm/music/+noredirect/Miguel+Bos%C3%A9"">Read more on Last.fm</a>",6056882,322795
Calle Ciega,Latin (Origen: latin pop),Canción,Oye Niña Bonita,2010,4mTgvSdkzkinxy0JQHpkbM,4uRN9EggRqWGzZFnUjz54u,46,"Calle Ciega is a reggaeton boy band from Venezuela. It started early in 1998 with merengue hip hop, ending its evolution in a mix of dance reggaeton with a unique Venezuelan ""flow"". The group has five elements: Nacho, El Chino, Luifer, Kent and Emilio. All of them coming from different cities in Venezuela and from other musical proyects.

Their hit single ""Mi Cachorrita"" has been number one for more than 23 weeks in Venezuela, and for more than 35 in the top 20 of that country's Record Report. <a href=""https://www.last.fm/music/Calle+Ciega"">Read more on Last.fm</a>",104805,12742
Shakira,Latin (Origen: latin pop),Canción,Rabiosa (feat. El Cata),2010,19t0Z7qsoV6A1CGJVYRnjm,3gR578qnw47M30LVBTjrlW,64,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Ricardo Arjona,Latin (Origen: latin pop),Canción,Puente (Caribe),2010,2qcyNGUO5gRalyeA86VP0u,6ILI18PjZWhIi3yEoP3PpJ,51,"Edgar Ricardo Arjona Morales, (born 19 January 1964, Jocotenango, Guatemala), known as Ricardo Arjona (pronounced /aɾ'xona/), is a popular Guatemalan singer. He has won two Grammy Awards from three nominations: The 2007 Grammy for Best Latin Pop Album and the 2006 Latin Grammy for Best Male Pop Vocal Album, both for his album Adentro, (2005).

History

Ricardo was born in the village of Jocotenango, near Antigua, Guatemala to Ricardo Arjona Moscoso and Noemí Morales de Arjona. <a href=""https://www.last.fm/music/Ricardo+Arjona"">Read more on Last.fm</a>",9822619,392581
Dyland & Lenny,Latin (Origen: latin pop),Canción,Quiere Pa' Que Te Quieran,2010,7JXeiPr6I074dcQgTqQVXU,2XpLbDgssTyK3AmeQlfUL3,51,"Dyland (Carlos Castillo Cruz) & Lenny (Julio Manuel González Tavarez), originally from Puerto Rico, have formed a duo that is shaping up to be a true surprise in urban music. Dyland & Lenny  come to the genre with another vision, with a sound that reflects the youth that characterizes them and the feeling of a whole generation.

In early 2010, fans of urban music and other styles that came from the streets, will find the original and innovative rhythms of Dyland & Lenny in their debut CD, My World. <a href=""https://www.last.fm/music/Dyland+&+Lenny"">Read more on Last.fm</a>",563374,78656
Marc Anthony,Latin (Origen: latin pop),Canción,Y Cómo Es El,2010,3h8KGJn9UFX2cfjN78iMVF,5SGUCNeCuGHbR73Iyh2F7g,62,"Marco Antonio Muñiz (born September 16, 1964), better known by his stage name Marc Anthony.
 A New Yorker born and raised, the product of a music-loving Puerto Rican family, his parents named him Marco Antonio Muñíz in honor of the great Mexican balladeer of the same name. 
Born Marco Antonio Muñiz September 16, 1964 (age 52)
New York City, New York, U.S.
Nationality American Puerto Rican
Occupation Singer songwriter actor record producer television producer <a href=""https://www.last.fm/music/Marc+Anthony"">Read more on Last.fm</a>",10489531,793027
Shakira,Latin (Origen: latin pop),Canción,Gordita (feat. Residente Calle 13),2010,6fufW0yhOYcNHvAaUwgpS1,3gR578qnw47M30LVBTjrlW,61,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",171016061,4696412
Marc Anthony,Latin (Origen: latin pop),Canción,A Quién Quiero Mentirle,2010,6ngLct6z0pCqJcevM11HDH,5SGUCNeCuGHbR73Iyh2F7g,58,"Marco Antonio Muñiz (born September 16, 1964), better known by his stage name Marc Anthony.
 A New Yorker born and raised, the product of a music-loving Puerto Rican family, his parents named him Marco Antonio Muñíz in honor of the great Mexican balladeer of the same name. 
Born Marco Antonio Muñiz September 16, 1964 (age 52)
New York City, New York, U.S.
Nationality American Puerto Rican
Occupation Singer songwriter actor record producer television producer <a href=""https://www.last.fm/music/Marc+Anthony"">Read more on Last.fm</a>",10489531,793027
